date,open,high,low,close,adjusted_close,volume
2007-02-13,144.661505,146.532510,144.123088,145.989152,145.989152,4529692
2007-02-14,145.989152,147.539883,145.210050,146.756684,146.756684,6967457
2007-02-15,146.756684,147.361386,146.368190,146.972322,146.972322,6446996
2007-02-16,146.972322,147.771889,146.369510,147.168274,147.168274,8141928
2007-02-19,147.168274,149.942986,145.962384,148.724346,148.724346,7789495
2007-02-20,148.724346,148.947886,148.539154,148.762646,148.762646,4359094
2007-02-21,148.762646,149.450395,147.507108,148.192220,148.192220,5924832
2007-02-22,148.192220,149.124352,147.703597,148.634271,148.634271,3137174
2007-02-23,148.634271,149.965621,147.695085,149.023973,149.023973,2964290
2007-02-26,149.023973,149.622889,146.076531,146.665970,146.665970,3624895
2007-02-27,146.665970,148.113232,145.957497,147.401207,147.401207,2502438
2007-02-28,147.401207,148.735924,147.355530,148.689847,148.689847,6900600
2007-03-01,148.689847,149.201865,146.161251,146.666302,146.666302,4228641
2007-03-02,146.666302,150.348114,145.051207,148.710509,148.710509,8139643
2007-03-05,148.710509,149.882045,147.995443,149.164795,149.164795,5734296
2007-03-06,149.164795,149.597178,148.172283,148.603038,148.603038,3342161
2007-03-07,148.603038,148.723728,145.643813,145.762195,145.762195,3814088
2007-03-08,145.762195,147.451263,145.408714,147.094551,147.094551,4066810
2007-03-09,147.094551,148.192532,146.989293,148.086564,148.086564,8256889
2007-03-12,148.086564,150.581765,147.125826,149.611136,149.611136,6016285
2007-03-13,149.611136,149.943537,147.692054,148.020923,148.020923,13371237
2007-03-14,148.020923,152.587571,147.618743,152.174107,152.174107,8845377
2007-03-15,152.174107,152.819794,150.856326,151.499149,151.499149,3766220
2007-03-16,151.499149,153.527291,150.012646,152.035525,152.035525,6611215
2007-03-19,152.035525,152.557899,151.486148,152.008429,152.008429,10188878
2007-03-20,152.008429,153.271959,151.290534,152.551499,152.551499,5050368
2007-03-21,152.551499,152.599356,151.938952,151.986632,151.986632,6347646
2007-03-22,151.986632,153.566272,151.812726,153.390759,153.390759,2044003
2007-03-23,153.390759,155.067810,152.751193,154.423937,154.423937,2383903
2007-03-26,154.423937,154.797487,154.166163,154.539520,154.539520,8529369
2007-03-27,154.539520,155.385532,154.026072,154.870983,154.870983,5016288
2007-03-28,154.870983,156.240961,154.865016,156.234941,156.234941,5048390
2007-03-29,156.234941,160.541126,154.849444,159.129956,159.129956,5864817
2007-03-30,159.129956,159.926311,157.080469,157.870521,157.870521,3155640
2007-04-02,157.870521,158.829666,157.578286,158.536198,158.536198,4088921
2007-04-03,158.536198,159.160678,157.637759,158.261155,158.261155,11207448
2007-04-04,158.261155,158.884325,158.145081,158.767879,158.767879,12251219
2007-04-05,158.767879,160.115045,156.016907,157.352060,157.352060,10966864
2007-04-06,157.352060,157.550683,156.423417,156.621118,156.621118,4955833
2007-04-09,156.621118,156.926051,152.202315,152.499223,152.499223,3065053
2007-04-10,152.499223,153.230152,152.392990,153.123485,153.123485,7882127
2007-04-11,153.123485,154.948408,152.229282,154.048801,154.048801,3432215
2007-04-12,154.048801,154.843078,153.875479,154.669058,154.669058,4821160
2007-04-13,154.669058,156.640204,154.165348,156.131731,156.131731,5013789
2007-04-16,156.131731,157.829825,154.951668,156.645876,156.645876,5029414
2007-04-17,156.645876,157.681470,155.817183,156.851688,156.851688,5107696
2007-04-18,156.851688,157.315990,155.710533,156.172826,156.172826,8001582
2007-04-19,156.172826,157.004191,155.180582,156.011086,156.011086,6719195
2007-04-20,156.011086,156.284715,153.794686,154.064902,154.064902,4578705
2007-04-23,154.064902,156.035380,153.525044,155.490527,155.490527,8620015
2007-04-24,155.490527,156.424305,155.106231,156.038655,156.038655,6007121
2007-04-25,156.038655,156.222827,154.011007,154.193001,154.193001,6478632
2007-04-26,154.193001,154.581631,152.427179,152.812330,152.812330,8137814
2007-04-27,152.812330,152.984926,152.533087,152.705562,152.705562,7728662
2007-04-30,152.705562,153.220331,151.507577,152.020035,152.020035,6923184
2007-05-01,152.020035,153.159445,151.393638,152.530942,152.530942,6863987
2007-05-02,152.530942,153.612557,151.345207,152.426078,152.426078,4350820
2007-05-03,152.426078,153.010827,151.572811,152.156526,152.156526,5691104
2007-05-04,152.156526,152.935305,151.993767,152.771887,152.771887,5717793
2007-05-07,152.771887,154.409033,152.348442,153.982233,153.982233,6757965
2007-05-08,153.982233,155.851117,153.821377,155.688479,155.688479,3340375
2007-05-09,155.688479,158.234355,155.016657,157.554482,157.554482,8253340
2007-05-10,157.554482,159.422711,157.163469,159.028041,159.028041,9589972
2007-05-11,159.028041,159.292076,158.692410,158.956326,158.956326,4311689
2007-05-14,158.956326,161.474206,158.575446,161.088218,161.088218,6170642
2007-05-15,161.088218,161.252977,159.909244,160.072965,160.072965,9299553
2007-05-16,160.072965,160.335386,159.091789,159.353031,159.353031,4978500
2007-05-17,159.353031,161.033140,158.365827,160.041670,160.041670,6195602
2007-05-18,160.041670,160.593454,158.889134,159.438839,159.438839,7153767
2007-05-21,159.438839,160.068030,158.409855,159.037462,159.037462,6206755
2007-05-22,159.037462,160.598352,158.915417,160.475203,160.475203,12102761
2007-05-23,160.475203,162.534891,160.446452,162.505777,162.505777,4456840
2007-05-24,162.505777,162.723294,162.250599,162.468065,162.468065,6785351
2007-05-25,162.468065,162.944435,162.104783,162.580900,162.580900,5210313
2007-05-28,162.580900,163.850185,162.161146,163.428244,163.428244,7874366
2007-05-29,163.428244,164.239102,162.280077,163.089253,163.089253,14855404
2007-05-30,163.089253,163.789549,161.967149,162.665626,162.665626,9994921
2007-05-31,162.665626,162.756857,162.315422,162.406508,162.406508,5448976
2007-06-01,162.406508,162.942765,160.571268,161.103222,161.103222,8487065
2007-06-04,161.103222,161.390451,156.945120,157.225436,157.225436,5989104
2007-06-05,157.225436,157.529758,153.768243,154.066450,154.066450,3462892
2007-06-06,154.066450,156.657074,152.582265,155.162332,155.162332,5353770
2007-06-07,155.162332,155.528601,153.989114,154.353473,154.353473,4312629
2007-06-08,154.353473,154.831091,153.465925,153.942270,153.942270,7154801
2007-06-11,153.942270,155.086079,153.655678,154.797894,154.797894,5118617
2007-06-12,154.797894,155.382364,154.670805,155.254899,155.254899,3567401
2007-06-13,155.254899,156.833172,154.229463,155.804107,155.804107,5318701
2007-06-14,155.804107,156.228624,155.611110,156.035340,156.035340,8604697
2007-06-15,156.035340,161.637498,154.563568,160.127130,160.127130,4489871
2007-06-18,160.127130,160.780547,156.597941,157.239575,157.239575,4462140
2007-06-19,157.239575,161.138397,156.467258,160.350799,160.350799,9198434
2007-06-20,160.350799,161.449331,159.765447,160.862113,160.862113,8361085
2007-06-21,160.862113,161.101067,159.898935,160.136813,160.136813,4747362
2007-06-22,160.136813,161.133076,157.146335,158.130114,158.130114,6629894
2007-06-25,158.130114,158.969370,157.004756,157.842485,157.842485,6839829
2007-06-26,157.842485,158.447012,156.805587,157.408452,157.408452,5255672
2007-06-27,157.408452,159.298286,156.694182,158.578705,158.578705,5431895
2007-06-28,158.578705,159.159106,157.800420,158.380093,158.380093,6859842
2007-06-29,158.380093,159.593485,157.681689,158.892820,158.892820,5652474
2007-07-02,158.892820,159.890402,158.780761,159.777720,159.777720,6131249
2007-07-03,159.777720,160.152394,159.603132,159.977588,159.977588,5391782
2007-07-04,159.977588,160.371350,158.986159,159.378447,159.378447,4588141
2007-07-05,159.378447,159.864243,158.949860,159.435502,159.435502,3821392
2007-07-06,159.435502,162.712729,159.060649,162.331068,162.331068,8347911
2007-07-09,162.331068,162.842051,162.280666,162.791506,162.791506,7707693
2007-07-10,162.791506,167.130026,162.233564,166.559171,166.559171,7155413
2007-07-11,166.559171,166.594596,163.775277,163.810118,163.810118,8347025
2007-07-12,163.810118,166.544495,162.610590,165.333810,165.333810,6031091
2007-07-13,165.333810,165.955093,164.088712,164.707642,164.707642,4572677
2007-07-16,164.707642,164.978127,163.479817,163.748727,163.748727,6960725
2007-07-17,163.748727,164.077461,162.036876,162.362828,162.362828,3593944
2007-07-18,162.362828,164.699957,160.827136,163.156755,163.156755,12225058
2007-07-19,163.156755,167.890877,162.940920,167.669072,167.669072,6920569
2007-07-20,167.669072,169.920735,167.366439,169.614590,169.614590,6562686
2007-07-23,169.614590,170.115308,168.594852,169.094033,169.094033,6963175
2007-07-24,169.094033,169.245683,168.655581,168.806973,168.806973,3077782
2007-07-25,168.806973,170.020406,168.780218,169.993463,169.993463,6980519
2007-07-26,169.993463,174.133518,169.393043,173.520641,173.520641,8037452
2007-07-27,173.520641,177.971897,173.146120,177.588596,177.588596,4884081
2007-07-30,177.588596,179.814553,177.278437,179.501054,179.501054,5241338
2007-07-31,179.501054,182.397916,178.916219,181.805573,181.805573,5208930
2007-08-01,181.805573,183.029816,179.793129,181.012028,181.012028,6196109
2007-08-02,181.012028,181.989319,178.583771,179.553186,179.553186,6516478
2007-08-03,179.553186,180.381084,178.283126,179.108976,179.108976,4127745
2007-08-06,179.108976,179.984753,178.824273,179.699112,179.699112,7244313
2007-08-07,179.699112,180.954146,177.865522,179.116487,179.116487,6564170
2007-08-08,179.116487,179.688762,178.449023,179.020993,179.020993,3259136
2007-08-09,179.020993,182.377414,178.779056,182.131274,182.131274,6616822
2007-08-10,182.131274,186.692527,181.893159,186.448768,186.448768,5685805
2007-08-13,186.448768,186.565862,185.821252,185.938026,185.938026,3000415
2007-08-14,185.938026,186.726016,185.695928,186.483209,186.483209,8375202
2007-08-15,186.483209,187.399733,185.992943,186.908349,186.908349,4035327
2007-08-16,186.908349,187.813580,183.833574,184.728246,184.728246,5199615
2007-08-17,184.728246,188.391789,184.214884,187.869697,187.869697,2807012
2007-08-20,187.869697,188.165996,185.544769,185.837864,185.837864,4874157
2007-08-21,185.837864,187.326552,185.194794,186.680566,186.680566,10490666
2007-08-22,186.680566,189.186488,186.643332,189.148762,189.148762,8366565
2007-08-23,189.148762,189.698185,187.821307,188.368464,188.368464,7648487
2007-08-24,188.368464,189.830590,188.223050,189.684160,189.684160,2791673
2007-08-27,189.684160,189.775305,189.342840,189.433864,189.433864,6395181
2007-08-28,189.433864,189.523499,189.030223,189.119708,189.119708,5250732
2007-08-29,189.119708,190.124226,188.912189,189.915833,189.915833,6692195
2007-08-30,189.915833,191.927676,189.365067,191.372685,191.372685,3519629
2007-08-31,191.372685,191.869856,190.548257,191.044576,191.044576,5952559
2007-09-03,191.044576,192.359139,188.860001,190.168536,190.168536,7543239
2007-09-04,190.168536,190.896662,189.352761,190.080549,190.080549,3430565
2007-09-05,190.080549,191.523943,184.823882,186.238098,186.238098,7356892
2007-09-06,186.238098,187.683043,180.488236,181.899520,181.899520,7128129
2007-09-07,181.899520,182.059821,178.544955,178.702439,178.702439,5052096
2007-09-10,178.702439,189.729977,178.508701,189.524506,189.524506,5430966
2007-09-11,189.524506,190.187377,185.358595,186.009170,186.009170,8734917
2007-09-12,186.009170,186.241622,185.938027,186.170418,186.170418,6630653
2007-09-13,186.170418,187.700685,185.402120,186.929255,186.929255,6769463
2007-09-14,186.929255,188.038550,186.769409,187.877892,187.877892,6406771
2007-09-17,187.877892,188.650146,180.953225,181.700085,181.700085,11529008
2007-09-18,181.700085,183.573739,181.410553,183.281687,183.281687,6953081
2007-09-19,183.281687,185.619977,183.175748,185.512749,185.512749,5108424
2007-09-20,185.512749,186.420556,185.340391,186.247515,186.247515,7602633
2007-09-21,186.247515,186.303974,185.661485,185.717783,185.717783,6253874
2007-09-24,185.717783,186.277668,184.485453,185.043305,185.043305,5682944
2007-09-25,185.043305,190.030002,184.538218,189.512716,189.512716,6693871
2007-09-26,189.512716,189.591293,189.092853,189.171289,189.171289,3117983
2007-09-27,189.171289,189.979031,183.892106,184.680673,184.680673,9960132
2007-09-28,184.680673,184.794973,181.287460,181.399730,181.399730,4822979
2007-10-01,181.399730,181.618070,180.787560,181.005425,181.005425,6449075
2007-10-02,181.005425,181.315567,179.723442,180.031916,180.031916,7611175
2007-10-03,180.031916,180.584589,179.430880,179.983405,179.983405,8407682
2007-10-04,179.983405,180.044556,179.047366,179.108221,179.108221,7932366
2007-10-05,179.108221,179.243906,176.373409,176.507124,176.507124,6593044
2007-10-08,176.507124,178.873447,175.900715,178.261013,178.261013,8064708
2007-10-09,178.261013,178.272427,170.318201,170.329108,170.329108,4042866
2007-10-10,170.329108,172.625407,170.312624,172.608702,172.608702,4897488
2007-10-11,172.608702,178.953937,171.643695,177.959017,177.959017,2986231
2007-10-12,177.959017,190.017074,177.678555,189.718080,189.718080,5370470
2007-10-15,189.718080,189.903521,186.787950,186.970706,186.970706,5686940
2007-10-16,186.970706,187.186898,181.392532,181.602517,181.602517,4984777
2007-10-17,181.602517,181.691786,180.700830,180.789699,180.789699,6224129
2007-10-18,180.789699,182.715421,180.647460,182.571779,182.571779,9632470
2007-10-19,182.571779,186.103108,181.080916,184.595717,184.595717,3001403
2007-10-22,184.595717,186.907724,184.390295,186.699960,186.699960,7503582
2007-10-23,186.699960,187.645140,186.658252,187.603231,187.603231,3228431
2007-10-24,187.603231,190.163712,187.094618,189.649551,189.649551,5491513
2007-10-25,189.649551,190.970260,189.447915,190.767435,190.767435,9514660
2007-10-26,190.767435,191.839095,174.450017,175.435547,175.435547,7917207
2007-10-29,175.435547,176.301011,173.394226,174.253860,174.253860,4508230
2007-10-30,174.253860,176.889190,172.918110,175.543554,175.543554,7341317
2007-10-31,175.543554,176.073646,174.824312,175.353831,175.353831,10927995
2007-11-01,175.353831,180.707569,175.044258,180.389106,180.389106,5661948
2007-11-02,180.389106,182.087952,180.042644,181.738897,181.738897,4474756
2007-11-05,181.738897,185.620046,181.271744,185.144139,185.144139,3020214
2007-11-06,185.144139,185.668537,181.792445,182.308812,182.308812,4626763
2007-11-07,182.308812,190.956217,181.666096,190.285381,190.285381,7145703
2007-11-08,190.285381,199.834111,189.900829,199.431077,199.431077,6704322
2007-11-09,199.431077,207.927273,198.756945,207.226790,207.226790,8574080
2007-11-12,207.226790,211.809964,206.056793,210.620805,210.620805,4042010
2007-11-13,210.620805,220.105885,210.194407,219.661186,219.661186,4154458
2007-11-14,219.661186,220.109807,213.811316,214.248884,214.248884,4905949
2007-11-15,214.248884,214.895068,211.763764,212.404384,212.404384,4904825
2007-11-16,212.404384,213.191144,205.161315,205.924071,205.924071,4293479
2007-11-19,205.924071,207.349222,203.003772,204.418504,204.418504,4493303
2007-11-20,204.418504,206.400014,204.291609,206.271969,206.271969,9101506
2007-11-21,206.271969,210.578805,204.615998,208.901722,208.901722,5929618
2007-11-22,208.901722,210.461384,208.301745,209.858658,209.858658,4189759
2007-11-23,209.858658,210.486659,206.651600,207.271860,207.271860,6931062
2007-11-26,207.271860,214.052879,207.121044,213.897242,213.897242,7341770
2007-11-27,213.897242,220.522745,212.176078,218.762432,218.762432,6086601
2007-11-28,218.762432,219.056484,214.691131,214.980098,214.980098,8199330
2007-11-29,214.980098,215.795645,213.363196,214.175691,214.175691,6512712
2007-11-30,214.175691,214.838481,207.623126,208.267633,208.267633,5306395
2007-12-03,208.267633,208.530425,205.956987,206.217191,206.217191,3872628
2007-12-04,206.217191,207.464134,205.323318,206.568737,206.568737,3775000
2007-12-05,206.568737,216.135516,206.086402,215.632018,215.632018,6398422
2007-12-06,215.632018,216.633388,207.682290,208.651242,208.651242,4935387
2007-12-07,208.651242,211.723668,208.205807,211.272637,211.272637,5188735
2007-12-10,211.272637,213.570050,209.262169,211.556878,211.556878,3747824
2007-12-11,211.556878,212.627810,211.061402,212.130989,212.130989,5897354
2007-12-12,212.130989,213.852246,201.919590,203.571394,203.571394,5406024
2007-12-13,203.571394,204.502583,203.200550,204.130720,204.130720,3699597
2007-12-14,204.130720,207.362229,203.610422,206.835037,206.835037,4096497
2007-12-17,206.835037,206.881968,201.143956,201.189606,201.189606,6080730
2007-12-18,201.189606,202.526095,199.097861,200.429299,200.429299,4114899
2007-12-19,200.429299,204.277447,200.346870,204.193469,204.193469,3755327
2007-12-20,204.193469,205.378462,202.280435,203.461178,203.461178,9827859
2007-12-21,203.461178,203.628672,201.876963,202.043289,202.043289,6916677
2007-12-24,202.043289,202.085110,198.926802,198.967986,198.967986,5126679
2007-12-25,198.967986,205.473271,198.366633,204.854127,204.854127,6925346
2007-12-26,204.854127,207.660649,204.495201,207.297442,207.297442,3733234
2007-12-27,207.297442,207.723156,204.656609,205.077765,205.077765,2988325
2007-12-28,205.077765,205.868901,201.733569,202.514818,202.514818,5475982
2007-12-31,202.514818,202.695214,200.911756,201.090883,201.090883,6291120
2008-01-01,201.090883,201.601984,201.022614,201.533565,201.533565,7159911
2008-01-02,201.533565,208.394367,201.370120,208.225495,208.225495,9923235
2008-01-03,208.225495,208.252597,205.092164,205.118862,205.118862,7604427
2008-01-04,205.118862,205.319774,203.330067,203.529422,203.529422,6226991
2008-01-07,203.529422,205.536608,202.711180,204.713605,204.713605,5375402
2008-01-08,204.713605,205.081574,202.693852,203.058847,203.058847,8349553
2008-01-09,203.058847,204.862017,194.870545,196.616507,196.616507,4592861
2008-01-10,196.616507,197.808448,188.150451,189.298025,189.298025,3462753
2008-01-11,189.298025,189.432306,179.582889,179.710369,179.710369,6388673
2008-01-14,179.710369,180.359905,173.058649,173.686412,173.686412,3453909
2008-01-15,173.686412,173.776917,172.594506,172.684489,172.684489,5847453
2008-01-16,172.684489,173.924174,170.725294,171.959777,171.959777,3792271
2008-01-17,171.959777,175.078001,171.521455,174.632865,174.632865,4397333
2008-01-18,174.632865,175.887697,163.883633,165.069748,165.069748,5819760
2008-01-21,165.069748,169.572481,165.001469,169.502369,169.502369,5136741
2008-01-22,169.502369,170.401205,169.335122,170.233237,170.233237,5005317
2008-01-23,170.233237,175.882022,169.847342,175.484224,175.484224,4749319
2008-01-24,175.484224,177.114953,175.231951,176.860702,176.860702,5122603
2008-01-25,176.860702,177.682756,173.323837,174.133213,174.133213,5486665
2008-01-28,174.133213,174.673219,172.811307,173.348880,173.348880,6450340
2008-01-29,173.348880,173.753595,163.243639,163.625653,163.625653,5625017
2008-01-30,163.625653,166.445619,163.549576,166.368266,166.368266,4519644
2008-01-31,166.368266,168.099653,166.056709,167.785442,167.785442,5835190
2008-02-01,167.785442,168.814621,162.951122,163.956817,163.956817,5695512
2008-02-04,163.956817,164.591150,151.968020,152.558253,152.558253,5279331
2008-02-05,152.558253,157.388158,152.119468,156.936779,156.936779,3569603
2008-02-06,156.936779,161.998329,155.824592,160.858350,160.858350,8314008
2008-02-07,160.858350,161.269893,159.039530,159.447463,159.447463,3008892
2008-02-08,159.447463,159.851162,148.749914,149.127485,149.127485,4761572
2008-02-11,149.127485,149.461219,147.413857,147.744497,147.744497,6808307
2008-02-12,147.744497,148.452858,147.613744,148.321595,148.321595,5047489
2008-02-13,148.321595,148.530244,148.220046,148.428622,148.428622,5551384
2008-02-14,148.428622,148.761740,140.502817,140.818857,140.818857,3666706
2008-02-15,140.818857,141.540098,140.491600,141.211927,141.211927,8013495
2008-02-18,141.211927,144.586474,140.159784,143.517155,143.517155,5853788
2008-02-19,143.517155,144.404526,143.200144,144.086258,144.086258,5348786
2008-02-20,144.086258,145.178645,141.897378,142.981388,142.981388,13492179
2008-02-21,142.981388,143.532979,137.366714,137.898697,137.898697,4922747
2008-02-22,137.898697,141.807328,137.548849,141.448474,141.448474,7930899
2008-02-25,141.448474,142.198280,139.666292,140.410597,140.410597,5928185
2008-02-26,140.410597,141.421521,134.922135,135.900588,135.900588,3964862
2008-02-27,135.900588,139.200289,135.276416,138.563884,138.563884,4054812
2008-02-28,138.563884,149.221763,137.879014,148.487841,148.487841,6465041
2008-02-29,148.487841,148.660894,148.333611,148.506644,148.506644,6119203
2008-03-03,148.506644,148.856518,144.338950,144.679808,144.679808,8188319
2008-03-04,144.679808,145.118484,142.539225,142.972725,142.972725,9400566
2008-03-05,142.972725,144.095799,136.770270,137.853129,137.853129,4639086
2008-03-06,137.853129,143.326640,136.658499,142.095248,142.095248,4248367
2008-03-07,142.095248,142.375574,141.558477,141.838296,141.838296,3484011
2008-03-10,141.838296,141.925248,141.345589,141.432292,141.432292,7194145
2008-03-11,141.432292,142.757971,141.156175,142.479809,142.479809,6943449
2008-03-12,142.479809,143.322519,139.559341,140.389689,140.389689,6110551
2008-03-13,140.389689,140.520928,140.314606,140.445815,140.445815,5757461
2008-03-14,140.445815,140.578353,137.578268,137.708223,137.708223,6192620
2008-03-17,137.708223,137.726090,136.336470,136.354161,136.354161,5807604
2008-03-18,136.354161,136.777352,135.187595,135.608471,135.608471,8978878
2008-03-19,135.608471,136.871041,132.535136,133.780688,133.780688,5848360
2008-03-20,133.780688,134.606762,132.256254,133.077989,133.077989,4337900
2008-03-21,133.077989,133.410377,129.747849,130.072731,130.072731,6623460
2008-03-24,130.072731,130.105155,129.298169,129.330408,129.330408,6295611
2008-03-25,129.330408,130.205737,124.814084,125.664603,125.664603,4143520
2008-03-26,125.664603,126.254273,124.872317,125.461032,125.461032,5068535
2008-03-27,125.461032,129.298042,124.910516,128.733167,128.733167,2622338
2008-03-28,128.733167,128.922844,124.975354,125.159766,125.159766,7895612
2008-03-31,125.159766,127.635510,124.813711,127.283583,127.283583,5946558
2008-04-01,127.283583,127.545877,123.860514,124.116282,124.116282,9423974
2008-04-02,124.116282,124.316491,122.090912,122.288172,122.288172,6975724
2008-04-03,122.288172,124.275075,122.079860,124.063738,124.063738,5048854
2008-04-04,124.063738,124.282750,123.123091,123.340828,123.340828,4489632
2008-04-07,123.340828,123.436890,119.243526,119.336469,119.336469,6053291
2008-04-08,119.336469,120.128220,118.885156,119.675623,119.675623,4620886
2008-04-09,119.675623,120.075765,119.294686,119.694767,119.694767,5650143
2008-04-10,119.694767,120.299750,118.388426,118.989847,118.989847,12180396
2008-04-11,118.989847,119.854991,117.147004,118.004987,118.004987,4587063
2008-04-14,118.004987,120.745767,117.901269,120.639733,120.639733,6594296
2008-04-15,120.639733,120.947496,120.142967,120.450247,120.450247,5481219
2008-04-16,120.450247,125.993075,120.122579,125.651258,125.651258,5497537
2008-04-17,125.651258,128.705515,124.849420,127.889394,127.889394,4617769
2008-04-18,127.889394,128.288883,127.143343,127.541746,127.541746,6590370
2008-04-21,127.541746,134.727012,127.168329,134.333710,134.333710,18410424
2008-04-22,134.333710,136.984503,134.111407,136.758187,136.758187,7087216
2008-04-23,136.758187,137.259041,130.849029,131.330003,131.330003,6317807
2008-04-24,131.330003,132.427297,131.322303,132.419532,132.419532,3556839
2008-04-25,132.419532,139.076749,132.279917,138.930269,138.930269,5763965
2008-04-28,138.930269,139.694604,137.080636,137.838967,137.838967,6538912
2008-04-29,137.838967,142.217928,137.417414,141.784309,141.784309,4457915
2008-04-30,141.784309,142.204897,140.552375,140.970549,140.970549,6512093
2008-05-01,140.970549,141.225725,138.148693,138.399214,138.399214,4369902
2008-05-02,138.399214,138.883460,137.665112,138.148481,138.148481,4612159
2008-05-05,138.148481,138.662161,137.806124,138.319381,138.319381,6545869
2008-05-06,138.319381,138.437489,136.558580,136.675284,136.675284,9666950
2008-05-07,136.675284,137.068617,135.398141,135.788923,135.788923,5798997
2008-05-08,135.788923,138.244999,135.267790,137.716468,137.716468,11025443
2008-05-09,137.716468,138.949507,137.580865,138.812824,138.812824,10050722
2008-05-12,138.812824,141.481528,138.768959,141.436833,141.436833,10795161
2008-05-13,141.436833,141.959269,134.521364,135.020098,135.020098,9983612
2008-05-14,135.020098,138.851214,134.515894,138.334633,138.334633,4642647
2008-05-15,138.334633,138.912257,137.578719,138.155596,138.155596,11415531
2008-05-16,138.155596,138.918176,137.705523,138.467089,138.467089,6315689
2008-05-19,138.467089,139.986771,138.385302,139.904135,139.904135,4831892
2008-05-20,139.904135,143.560093,139.600273,143.248967,143.248967,7308316
2008-05-21,143.248967,143.509981,141.220131,141.477918,141.477918,4879389
2008-05-22,141.477918,141.938588,141.133434,141.593822,141.593822,8343412
2008-05-23,141.593822,146.713435,140.954497,146.053972,146.053972,7731513
2008-05-26,146.053972,146.070510,143.279696,143.295921,143.295921,10484619
2008-05-27,143.295921,144.259874,136.535246,137.459941,137.459941,3783703
2008-05-28,137.459941,141.533437,137.173822,141.239452,141.239452,4991088
2008-05-29,141.239452,141.930715,131.835457,132.483868,132.483868,4901585
2008-05-30,132.483868,132.770905,125.276713,125.548724,125.548724,5502580
2008-06-02,125.548724,126.327841,122.390597,123.154858,123.154858,2926569
2008-06-03,123.154858,124.825842,122.899534,124.567589,124.567589,3934548
2008-06-04,124.567589,124.699447,122.697017,122.827032,122.827032,6880866
2008-06-05,122.827032,125.055946,122.687584,124.914127,124.914127,7442070
2008-06-06,124.914127,128.380098,124.051770,127.499889,127.499889,5843909
2008-06-09,127.499889,129.266820,127.075074,128.837549,128.837549,4000574
2008-06-10,128.837549,134.674903,128.053867,133.860668,133.860668,9366584
2008-06-11,133.860668,134.883908,130.701652,131.708440,131.708440,7910808
2008-06-12,131.708440,134.289940,131.542603,134.121065,134.121065,6254303
2008-06-13,134.121065,135.718334,133.433144,135.025773,135.025773,6471414
2008-06-16,135.025773,136.268087,134.787748,136.028295,136.028295,2049163
2008-06-17,136.028295,140.366012,135.424550,139.745768,139.745768,6613220
2008-06-18,139.745768,141.301095,137.699489,139.249290,139.249290,3939327
2008-06-19,139.249290,151.285004,138.434143,150.404556,150.404556,7600145
2008-06-20,150.404556,150.616647,146.826319,147.033656,147.033656,6663475
2008-06-23,147.033656,147.229816,145.928378,146.123325,146.123325,5492319
2008-06-24,146.123325,146.940448,144.595516,145.408643,145.408643,3710364
