date,open,high,low,close,adjusted_close,volume
2007-03-15,63.147104,63.770899,61.929726,62.547599,62.547599,7757352
2007-03-16,62.547599,64.350472,62.428671,64.228348,64.228348,8810727
2007-03-19,64.228348,64.620953,64.137337,64.529515,64.529515,6970653
2007-03-20,64.529515,65.908800,64.186122,65.559923,65.559923,8856067
2007-03-21,65.559923,66.036551,65.126008,65.602356,65.602356,10977623
2007-03-22,65.602356,66.364466,65.194485,65.954407,65.954407,7714771
2007-03-23,65.954407,66.160287,65.210222,65.414416,65.414416,6731930
2007-03-26,65.414416,66.987250,65.006852,66.572470,66.572470,9129095
2007-03-27,66.572470,67.778229,66.235788,67.437174,67.437174,4025322
2007-03-28,67.437174,68.555987,67.173335,68.288817,68.288817,5061726
2007-03-29,68.288817,69.385681,68.139633,69.234431,69.234431,4753719
2007-03-30,69.234431,69.298500,68.813494,68.877233,68.877233,7840363
2007-04-02,68.877233,69.175925,68.365427,68.663191,68.663191,5396496
2007-04-03,68.663191,69.049476,68.439237,68.824994,68.824994,3153456
2007-04-04,68.824994,70.187655,68.397810,69.754701,69.754701,6613055
2007-04-05,69.754701,69.765884,68.605939,68.616939,68.616939,8778993
2007-04-06,68.616939,68.808276,67.805596,67.995199,67.995199,6869664
2007-04-09,67.995199,68.181047,64.700819,64.878148,64.878148,3626931
2007-04-10,64.878148,65.148508,64.785056,65.055162,65.055162,5834316
2007-04-11,65.055162,65.761655,65.022261,65.728414,65.728414,7719433
2007-04-12,65.728414,68.882960,65.632551,68.782643,68.782643,8108602
2007-04-13,68.782643,70.784897,68.507590,70.502965,70.502965,4845293
2007-04-16,70.502965,71.153914,69.410493,70.057328,70.057328,6374414
2007-04-17,70.057328,70.174960,70.030384,70.147981,70.147981,11919396
2007-04-18,70.147981,70.402273,66.829363,67.072507,67.072507,6648583
2007-04-19,67.072507,67.126952,66.441449,66.495426,66.495426,9230963
2007-04-20,66.495426,66.554130,65.369219,65.426980,65.426980,4988682
2007-04-23,65.426980,65.535408,65.042776,65.150746,65.150746,5600571
2007-04-24,65.150746,66.282474,64.921593,66.050157,66.050157,10832251
2007-04-25,66.050157,66.060464,65.102880,65.113040,65.113040,6861996
2007-04-26,65.113040,65.315125,63.461393,63.658965,63.658965,4957493
2007-04-27,63.658965,64.364448,63.348718,64.052284,64.052284,8697626
2007-04-30,64.052284,64.086687,63.373400,63.407456,63.407456,5589306
2007-05-01,63.407456,64.657355,63.260080,64.507422,64.507422,8163351
2007-05-02,64.507422,66.237891,64.410967,66.138996,66.138996,8424730
2007-05-03,66.138996,66.667151,65.266521,65.791904,65.791904,6065923
2007-05-04,65.791904,66.835351,65.381461,66.420983,66.420983,4042594
2007-05-07,66.420983,66.516984,66.330082,66.426076,66.426076,3423764
2007-05-08,66.426076,68.023960,66.086051,67.677529,67.677529,10191883
2007-05-09,67.677529,68.516637,67.274155,68.110681,68.110681,4714016
2007-05-10,68.110681,70.704845,67.692069,70.272944,70.272944,4404976
2007-05-11,70.272944,71.423348,70.199127,71.348401,71.348401,5413844
2007-05-14,71.348401,72.324871,71.227839,72.202865,72.202865,13845015
2007-05-15,72.202865,72.988314,71.994932,72.778723,72.778723,5644420
2007-05-16,72.778723,74.824689,72.756995,74.802358,74.802358,6725576
2007-05-17,74.802358,75.064518,74.188056,74.448977,74.448977,5552445
2007-05-18,74.448977,74.720395,73.980781,74.251479,74.251479,6416379
2007-05-21,74.251479,75.827839,73.991039,75.562800,75.562800,5924839
2007-05-22,75.562800,77.296435,75.090408,76.816207,76.816207,6013463
2007-05-23,76.816207,78.423882,76.450765,78.052558,78.052558,8449094
2007-05-24,78.052558,78.166107,76.051688,76.162487,76.162487,2775713
2007-05-25,76.162487,76.349259,74.415226,74.598162,74.598162,5647517
2007-05-28,74.598162,76.675525,74.354997,76.426401,76.426401,3451803
2007-05-29,76.426401,76.496429,74.978758,75.047522,75.047522,7424773
2007-05-30,75.047522,75.214154,73.231448,73.394408,73.394408,6430428
2007-05-31,73.394408,73.738620,70.323994,70.655360,70.655360,6190685
2007-06-01,70.655360,70.765214,69.246760,69.354592,69.354592,7065139
2007-06-04,69.354592,69.837881,66.742664,67.211016,67.211016,4591790
2007-06-05,67.211016,67.634216,66.501111,66.922494,66.922494,4557413
2007-06-06,66.922494,67.871939,66.691332,67.638305,67.638305,8322354
2007-06-07,67.638305,67.835560,67.133832,67.330189,67.330189,3760126
2007-06-08,67.330189,69.312275,67.190906,69.169188,69.169188,8560678
2007-06-11,69.169188,70.503139,69.067773,70.399920,70.399920,8637772
2007-06-12,70.399920,70.428867,70.263374,70.292277,70.292277,5791354
2007-06-13,70.292277,70.318083,69.996840,70.022547,70.022547,5564359
2007-06-14,70.022547,70.156313,69.845632,69.979315,69.979315,4167441
2007-06-15,69.979315,73.354076,69.734729,73.098588,73.098588,8094612
2007-06-18,73.098588,73.184827,71.426480,71.510846,71.510846,5390293
2007-06-19,71.510846,72.228857,71.389891,72.106894,72.106894,3786448
2007-06-20,72.106894,73.481243,71.919985,73.291265,73.291265,8161403
2007-06-21,73.291265,74.807700,72.891938,74.402320,74.402320,4185363
2007-06-22,74.402320,74.699785,72.844334,73.136739,73.136739,3522764
2007-06-25,73.136739,73.235174,71.389849,71.486063,71.486063,9936928
2007-06-26,71.486063,71.711702,70.424576,70.647568,70.647568,4292463
2007-06-27,70.647568,71.450055,70.413515,71.214125,71.214125,5822065
2007-06-28,71.214125,71.484698,66.373749,66.626894,66.626894,7461765
2007-06-29,66.626894,68.016761,66.365940,67.751403,67.751403,7852684
2007-07-02,67.751403,68.907764,67.369305,68.521323,68.521323,2967457
2007-07-03,68.521323,69.341380,68.435287,69.254423,69.254423,9874633
2007-07-04,69.254423,70.438218,69.182095,70.364730,70.364730,3775373
2007-07-05,70.364730,70.980195,69.850142,70.464875,70.464875,9560876
2007-07-06,70.464875,71.989830,70.354397,71.877138,71.877138,8861068
2007-07-09,71.877138,71.892251,70.770107,70.784991,70.784991,5023077
2007-07-10,70.784991,72.703895,70.695611,72.612207,72.612207,5709948
2007-07-11,72.612207,73.632294,72.441626,73.459722,73.459722,9121952
2007-07-12,73.459722,74.615747,73.420425,74.575853,74.575853,6414762
2007-07-13,74.575853,76.070215,74.441903,75.933826,75.933826,7905418
2007-07-16,75.933826,76.383390,74.780884,75.226259,75.226259,4789656
2007-07-17,75.226259,75.559962,74.207401,74.538050,74.538050,4864583
2007-07-18,74.538050,74.577826,74.272552,74.312207,74.312207,5780618
2007-07-19,74.312207,76.453009,73.838314,75.968553,75.968553,5185680
2007-07-20,75.968553,77.804899,75.722895,77.554113,77.554113,7066576
2007-07-23,77.554113,77.821522,76.919318,77.185456,77.185456,3771867
2007-07-24,77.185456,77.227333,76.798948,76.840638,76.840638,8164940
2007-07-25,76.840638,77.076980,75.727089,75.960725,75.960725,4194454
2007-07-26,75.960725,84.493243,75.766139,84.277353,84.277353,4922169
2007-07-27,84.277353,86.629819,83.931281,86.275543,86.275543,5133595
2007-07-30,86.275543,86.418998,85.550076,85.692562,85.692562,5052850
2007-07-31,85.692562,86.767646,85.449007,86.521735,86.521735,5287389
2007-08-01,86.521735,86.941059,86.060494,86.479614,86.479614,4849888
2007-08-02,86.479614,87.783872,86.355514,87.658080,87.658080,7768731
2007-08-03,87.658080,87.829607,87.226615,87.397632,87.397632,5449389
2007-08-06,87.397632,87.588592,85.186191,85.372727,85.372727,8512823
2007-08-07,85.372727,86.115474,84.754160,85.496014,85.496014,8689038
2007-08-08,85.496014,86.919482,85.077584,86.496157,86.496157,6327985
2007-08-09,86.496157,89.785531,85.842117,89.111713,89.111713,3926464
2007-08-10,89.111713,91.990740,88.909115,91.782071,91.782071,7257090
2007-08-13,91.782071,91.878742,91.095330,91.191379,91.191379,3040720
2007-08-14,91.191379,91.195615,88.777738,88.781862,88.781862,5877136
2007-08-15,88.781862,90.550154,88.568422,90.332985,90.332985,4087395
2007-08-16,90.332985,90.759557,89.446391,89.870780,89.870780,4401323
2007-08-17,89.870780,93.204211,89.176813,92.490019,92.490019,3023723
2007-08-20,92.490019,92.954764,91.103489,91.563578,91.563578,3525895
2007-08-21,91.563578,92.406245,91.542185,92.384660,92.384660,7054188
2007-08-22,92.384660,97.141634,91.784313,96.514450,96.514450,7355531
2007-08-23,96.514450,96.827617,95.887682,96.199828,96.199828,6865969
2007-08-24,96.199828,97.150020,95.895023,96.843176,96.843176,4523065
2007-08-27,96.843176,100.281061,96.007059,99.422673,99.422673,5361838
2007-08-28,99.422673,99.483133,97.763156,97.822643,97.822643,7499610
2007-08-29,97.822643,97.985535,96.007880,96.168017,96.168017,11722763
2007-08-30,96.168017,97.230707,96.127790,97.190052,97.190052,3746982
2007-08-31,97.190052,98.168131,97.126200,98.103679,98.103679,5618246
2007-09-03,98.103679,99.097499,97.692044,98.683432,98.683432,5609961
2007-09-04,98.683432,101.041327,98.403366,100.755380,100.755380,5955887
2007-09-05,100.755380,100.929494,97.630294,97.799300,97.799300,9275472
2007-09-06,97.799300,97.818980,93.388615,93.407411,93.407411,4333719
2007-09-07,93.407411,93.783571,90.538945,90.905027,90.905027,3811283
2007-09-10,90.905027,98.227291,90.580277,97.877632,97.877632,5137575
2007-09-11,97.877632,97.927130,95.906974,95.955500,95.955500,8843125
2007-09-12,95.955500,96.529719,95.761472,96.334925,96.334925,7442987
2007-09-13,96.334925,98.388896,96.198546,98.249806,98.249806,6035251
2007-09-14,98.249806,99.503996,97.990991,99.242565,99.242565,3229060
2007-09-17,99.242565,99.405104,95.269843,95.426131,95.426131,5623820
2007-09-18,95.426131,99.258439,95.212328,99.036547,99.036547,5090384
2007-09-19,99.036547,100.044391,98.262751,99.268780,99.268780,3478417
2007-09-20,99.268780,99.921773,98.027648,98.676746,98.676746,9415082
2007-09-21,98.676746,98.875595,97.165038,97.361236,97.361236,5241915
2007-09-24,97.361236,97.372914,97.121157,97.132808,97.132808,5065862
2007-09-25,97.132808,101.554115,96.946262,101.359453,101.359453,4847178
2007-09-26,101.359453,101.970688,100.295611,100.904100,100.904100,6871701
2007-09-27,100.904100,101.236339,97.200431,97.521532,97.521532,7110017
2007-09-28,97.521532,97.787145,96.162425,96.425051,96.425051,5195599
2007-10-01,96.425051,96.702955,95.655713,95.932197,95.932197,5175489
2007-10-02,95.932197,96.852994,95.468413,96.387012,96.387012,9914352
2007-10-03,96.387012,96.675158,95.836659,96.124018,96.124018,7326674
2007-10-04,96.124018,96.509349,94.589726,94.970433,94.970433,7250486
2007-10-05,94.970433,95.382355,92.416370,92.818960,92.818960,7053294
2007-10-08,92.818960,94.737541,92.546544,94.460308,94.460308,5197709
2007-10-09,94.460308,94.851303,86.345930,86.704823,86.704823,5470393
2007-10-10,86.704823,89.600301,86.564534,89.455561,89.455561,8049666
2007-10-11,89.455561,91.490537,89.250601,91.281393,91.281393,3734315
2007-10-12,91.281393,105.417533,91.026234,105.123681,105.123681,6529475
2007-10-15,105.123681,105.577634,101.557870,101.998327,101.998327,5845929
2007-10-16,101.998327,102.344034,96.347225,96.674889,96.674889,6165051
2007-10-17,96.674889,96.945793,95.698375,95.967297,95.967297,9121565
2007-10-18,95.967297,98.138368,95.932904,98.103209,98.103209,9144974
2007-10-19,98.103209,99.900116,98.022407,99.817901,99.817901,9811349
2007-10-22,99.817901,102.652240,99.737274,102.569390,102.569390,3148054
2007-10-23,102.569390,105.036003,102.452423,104.916359,104.916359,3294835
2007-10-24,104.916359,107.484899,104.573222,107.134508,107.134508,4567609
2007-10-25,107.134508,110.255183,106.749801,109.860687,109.860687,6472719
2007-10-26,109.860687,110.220765,93.711768,94.019926,94.019926,5357852
2007-10-29,94.019926,95.805202,93.772700,95.553943,95.553943,5736031
2007-10-30,95.553943,95.891101,95.542002,95.879119,95.879119,4807632
2007-10-31,95.879119,96.053450,93.596357,93.766847,93.766847,12269023
2007-11-01,93.766847,97.562161,93.510340,97.296000,97.296000,7653697
2007-11-02,97.296000,99.986016,96.868957,99.549085,99.549085,4002352
2007-11-05,99.549085,103.330555,99.516488,103.296731,103.296731,5653474
2007-11-06,103.296731,103.689106,101.838381,102.226692,102.226692,4591450
2007-11-07,102.226692,111.060416,101.576812,110.358838,110.358838,6920664
2007-11-08,110.358838,121.414582,109.328456,120.291462,120.291462,4451255
2007-11-09,120.291462,128.223388,119.917203,127.825688,127.825688,6442860
2007-11-12,127.825688,134.933471,127.022293,134.090701,134.090701,5720712
2007-11-13,134.090701,143.771863,133.697996,143.352035,143.352035,9104404
2007-11-14,143.352035,144.084205,136.163670,136.862696,136.862696,9875473
2007-11-15,136.862696,137.953305,133.136418,134.205856,134.205856,9303965
2007-11-16,134.205856,135.010119,125.509837,126.266522,126.266522,5675183
2007-11-19,126.266522,127.579233,126.153264,127.464900,127.464900,9848663
2007-11-20,127.464900,130.493424,126.752802,129.768457,129.768457,4528857
2007-11-21,129.768457,133.978726,129.291799,133.488404,133.488404,4330369
2007-11-22,133.488404,136.374940,133.073392,135.952267,135.952267,6402200
2007-11-23,135.952267,136.046703,130.290665,130.381232,130.381232,4234042
2007-11-26,130.381232,140.851439,130.345390,140.812729,140.812729,9039837
2007-11-27,140.812729,147.436338,140.365941,146.970013,146.970013,5738956
2007-11-28,146.970013,147.450137,144.880152,145.355000,145.355000,5067658
2007-11-29,145.355000,146.164604,142.908083,143.708517,143.708517,6440674
2007-11-30,143.708517,144.157623,132.615288,133.031026,133.031026,6703654
2007-12-03,133.031026,133.492127,130.392806,130.846334,130.846334,5994356
2007-12-04,130.846334,131.691659,130.841973,131.687270,131.687270,9960906
2007-12-05,131.687270,145.319505,130.855647,144.407551,144.407551,4718784
2007-12-06,144.407551,144.887261,135.772518,136.225046,136.225046,4224357
2007-12-07,136.225046,139.677591,135.379785,138.816252,138.816252,5128317
2007-12-10,138.816252,138.979771,138.742089,138.905561,138.905561,4236555
2007-12-11,138.905561,142.980941,138.333538,142.394551,142.394551,5093186
2007-12-12,142.394551,142.529097,133.442100,133.568306,133.568306,6764247
2007-12-13,133.568306,134.366077,133.398470,134.195444,134.195444,5523827
2007-12-14,134.195444,141.516083,133.494940,140.781202,140.781202,4773016
2007-12-17,140.781202,141.196351,133.824704,134.220506,134.220506,5690092
2007-12-18,134.220506,134.522450,134.039376,134.341157,134.341157,4809734
2007-12-19,134.341157,141.713642,133.870001,141.218367,141.218367,5553553
2007-12-20,141.218367,141.790136,140.426664,140.997540,140.997540,4107579
2007-12-21,140.997540,141.910837,135.379795,136.262421,136.262421,5834792
2007-12-24,136.262421,136.749716,130.631313,131.100147,131.100147,6610027
2007-12-25,131.100147,139.838370,131.050110,139.785018,139.785018,11401605
2007-12-26,139.785018,142.826990,139.441734,142.477095,142.477095,3154663
2007-12-27,142.477095,142.578201,139.308461,139.407389,139.407389,9398925
2007-12-28,139.407389,139.710770,137.472420,137.772243,137.772243,9096418
2007-12-31,137.772243,138.214006,134.634587,135.067678,135.067678,7470830
2008-01-01,135.067678,140.397339,134.542112,139.853153,139.853153,10181507
2008-01-02,139.853153,154.680819,139.641368,154.446934,154.446934,7877993
2008-01-03,154.446934,155.096646,147.942496,148.567475,148.567475,5807311
2008-01-04,148.567475,149.574747,145.975198,146.971649,146.971649,7459671
2008-01-07,146.971649,147.316697,144.072309,144.411346,144.411346,8215452
2008-01-08,144.411346,144.826728,140.974607,141.381273,141.381273,15430809
2008-01-09,141.381273,142.062481,132.678889,133.321262,133.321262,9848318
2008-01-10,133.321262,133.452824,124.972885,125.096330,125.096330,7848250
2008-01-11,125.096330,126.259460,112.421226,113.476314,113.476314,11781534
2008-01-14,113.476314,114.038171,104.760616,105.281900,105.281900,5112539
2008-01-15,105.281900,107.536824,104.768103,107.014572,107.014572,5490223
2008-01-16,107.014572,107.246443,105.322488,105.551188,105.551188,4727229
2008-01-17,105.551188,107.489409,105.305408,107.239697,107.239697,8077369
2008-01-18,107.239697,107.469949,95.738516,95.944516,95.944516,8013558
2008-01-21,95.944516,100.568705,95.934976,100.558706,100.558706,4749255
2008-01-22,100.558706,101.496933,99.995270,100.931408,100.931408,5416611
2008-01-23,100.931408,109.143967,100.893118,109.102577,109.102577,5575784
2008-01-24,109.102577,110.436791,108.831377,110.162955,110.162955,5496465
2008-01-25,110.162955,110.526931,105.862999,106.213927,106.213927,4364506
2008-01-28,106.213927,106.344491,104.839147,104.968180,104.968180,4773052
2008-01-29,104.968180,105.119336,93.451315,93.586080,93.586080,4378883
2008-01-30,93.586080,97.269830,93.111818,96.779386,96.779386,9370096
2008-01-31,96.779386,98.804004,96.362038,98.379755,98.379755,4656297
2008-02-01,98.379755,99.293128,95.679138,96.575763,96.575763,12488138
2008-02-04,96.575763,97.080804,84.227899,84.670683,84.670683,4189899
2008-02-05,84.670683,89.200927,84.509269,89.031200,89.031200,5372687
2008-02-06,89.031200,92.850196,88.943692,92.759024,92.759024,5000444
2008-02-07,92.759024,93.166262,89.731179,90.126861,90.126861,7780081
2008-02-08,90.126861,90.389193,78.678328,78.908005,78.908005,5727833
2008-02-11,78.908005,79.138724,77.775408,78.003482,78.003482,3690138
2008-02-12,78.003482,78.007646,75.883099,75.887150,75.887150,3261401
2008-02-13,75.887150,77.478574,75.457294,77.042175,77.042175,4308489
2008-02-14,77.042175,77.326992,68.856668,69.112168,69.112168,4175098
2008-02-15,69.112168,70.218500,68.899860,70.003454,70.003454,6369390
2008-02-18,70.003454,72.629294,69.740084,72.357069,72.357069,4359247
2008-02-19,72.357069,72.714606,71.377024,71.731470,71.731470,6657957
2008-02-20,71.731470,72.053524,71.273211,71.594650,71.594650,3822203
2008-02-21,71.594650,71.609016,66.091086,66.104351,66.104351,11131281
2008-02-22,66.104351,71.231172,65.849180,70.957269,70.957269,5443687
2008-02-25,70.957269,71.090379,69.541024,69.671722,69.671722,7436263
2008-02-26,69.671722,69.943052,65.588089,65.844514,65.844514,7852917
2008-02-27,65.844514,68.039416,65.582061,67.769291,67.769291,6457727
2008-02-28,67.769291,77.997113,67.564434,77.762050,77.762050,5945524
2008-02-29,77.762050,78.302490,77.257966,77.798172,77.798172,5074408
2008-03-03,77.798172,78.222457,75.018111,75.429478,75.429478,6727697
2008-03-04,75.429478,75.985636,72.568230,73.107266,73.107266,4660639
2008-03-05,73.107266,73.380553,68.864410,69.122803,69.122803,6197909
2008-03-06,69.122803,75.087797,68.864346,74.808082,74.808082,7481758
2008-03-07,74.808082,75.584296,73.617000,74.388864,74.388864,5081133
2008-03-10,74.388864,76.219492,73.960687,75.783289,75.783289,6585775
2008-03-11,75.783289,78.384955,75.441099,78.032608,78.032608,7024738
2008-03-12,78.032608,78.303248,75.523777,75.786627,75.786627,7491102
2008-03-13,75.786627,76.832152,75.767107,76.812367,76.812367,4446329
2008-03-14,76.812367,76.922652,74.352360,74.459266,74.459266,4562609
2008-03-17,74.459266,74.657492,72.774197,72.968454,72.968454,6818488
2008-03-18,72.968454,75.340567,72.774614,75.140955,75.140955,7007052
2008-03-19,75.140955,75.178655,73.605742,73.642690,73.642690,4265255
2008-03-20,73.642690,75.158854,73.170165,74.679675,74.679675,3944943
2008-03-21,74.679675,74.992308,72.936866,73.243487,73.243487,4078102
2008-03-24,73.243487,73.369787,72.333078,72.458023,72.458023,4755365
2008-03-25,72.458023,72.822215,66.332613,66.667702,66.667702,6783501
2008-03-26,66.667702,67.146348,65.209128,65.680687,65.680687,5256702
2008-03-27,65.680687,70.563624,65.395113,70.258147,70.258147,10074741
2008-03-28,70.258147,70.436013,66.249480,66.417623,66.417623,4295249
2008-03-31,66.417623,69.145107,66.255973,68.977227,68.977227,5539377
2008-04-01,68.977227,69.014700,63.792712,63.827387,63.827387,8472905
2008-04-02,63.827387,64.141368,60.279146,60.577138,60.577138,6282306
2008-04-03,60.577138,62.085583,60.252976,61.755118,61.755118,5773777
2008-04-04,61.755118,61.894881,60.493121,60.630338,60.630338,4490621
2008-04-07,60.630338,60.684033,56.347858,56.397804,56.397804,4935985
2008-04-08,56.397804,56.778356,56.349055,56.729320,56.729320,7981208
2008-04-09,56.729320,57.629872,56.588919,57.487595,57.487595,5775890
2008-04-10,57.487595,57.697128,56.231739,56.437445,56.437445,8701832
2008-04-11,56.437445,56.648415,53.426839,53.627304,53.627304,4917536
2008-04-14,53.627304,56.517698,53.624019,56.514236,56.514236,4260836
2008-04-15,56.514236,56.714479,55.723920,55.922065,55.922065,5752016
2008-04-16,55.922065,61.477145,55.826163,61.371896,61.371896,7770774
2008-04-17,61.371896,63.450754,61.353033,63.431258,63.431258,7265275
2008-04-18,63.431258,63.924581,63.390121,63.883151,63.883151,9112660
2008-04-21,63.883151,68.862699,63.680058,68.644470,68.644470,4597422
2008-04-22,68.644470,70.131829,68.561527,70.047192,70.047192,3869031
2008-04-23,70.047192,70.157332,64.920791,65.023032,65.023032,3011300
2008-04-24,65.023032,65.481781,64.785773,65.243717,65.243717,6014862
2008-04-25,65.243717,71.190537,64.617368,70.513596,70.513596,4338316
2008-04-28,70.513596,70.803272,68.574904,68.857779,68.857779,6135172
2008-04-29,68.857779,72.592094,68.657981,72.382070,72.382070,9349518
2008-04-30,72.382070,72.794711,70.748201,71.153840,71.153840,4883178
2008-05-01,71.153840,71.567188,68.445187,68.845123,68.845123,11122196
2008-05-02,68.845123,68.886622,67.832392,67.873305,67.873305,6913454
2008-05-05,67.873305,68.593098,67.223288,67.942419,67.942419,6064677
2008-05-06,67.942419,68.047583,66.249475,66.352178,66.352178,6367154
2008-05-07,66.352178,66.453950,65.272804,65.373074,65.373074,12777907
2008-05-08,65.373074,66.692481,64.989076,66.303021,66.303021,8333163
2008-05-09,66.303021,66.871008,66.118322,66.685244,66.685244,3962645
2008-05-12,66.685244,69.580612,66.653566,69.547574,69.547574,7308350
2008-05-13,69.547574,69.584426,63.005266,63.038669,63.038669,7616443
2008-05-14,63.038669,65.264194,62.910315,65.131579,65.131579,8699524
2008-05-15,65.131579,65.239237,64.921882,65.029370,65.029370,3685665
2008-05-16,65.029370,65.352367,63.284521,63.600419,63.600419,7322518
2008-05-19,63.600419,65.188547,63.358971,64.942006,64.942006,12975640
2008-05-20,64.942006,67.734381,64.495006,67.271348,67.271348,5574903
2008-05-21,67.271348,67.424199,64.766075,64.913569,64.913569,4258220
2008-05-22,64.913569,65.406927,64.635043,65.127483,65.127483,5365762
2008-05-23,65.127483,68.452261,65.094381,68.417487,68.417487,4603671
2008-05-26,68.417487,69.015002,65.719310,66.298318,66.298318,2664172
2008-05-27,66.298318,66.432207,60.745238,60.868160,60.868160,7284169
2008-05-28,60.868160,63.973515,60.673763,63.769850,63.769850,7424917
2008-05-29,63.769850,63.836507,55.448075,55.506094,55.506094,7249294
2008-05-30,55.506094,55.575388,48.674074,48.734915,48.734915,5985538
2008-06-02,48.734915,49.080719,46.738932,47.072943,47.072943,7738609
2008-06-03,47.072943,47.882666,46.810180,47.616867,47.616867,10918806
2008-06-04,47.616867,47.894052,45.275540,45.540639,45.540639,6490858
2008-06-05,45.540639,46.646577,45.355190,46.457394,46.457394,7689964
2008-06-06,46.457394,47.668771,46.353338,47.562240,47.562240,7204883
2008-06-09,47.562240,47.800268,47.521583,47.759442,47.759442,6492662
2008-06-10,47.759442,51.860840,47.552775,51.637392,51.637392,3495909
2008-06-11,51.637392,51.824963,50.280074,50.463380,50.463380,9435503
2008-06-12,50.463380,51.613756,50.351314,51.499389,51.499389,3680004
2008-06-13,51.499389,52.580445,51.254012,52.331106,52.331106,6471346
2008-06-16,52.331106,53.392808,52.328797,53.390453,53.390453,5958294
2008-06-17,53.390453,56.310722,53.242650,56.155265,56.155265,8463238
2008-06-18,56.155265,57.480177,55.637007,56.954542,56.954542,4446817
2008-06-19,56.954542,67.029877,56.645762,66.668432,66.668432,8325194
2008-06-20,66.668432,67.117794,63.187746,63.616538,63.616538,6044166
2008-06-23,63.616538,63.751606,63.137894,63.272231,63.272231,5672847
2008-06-24,63.272231,63.350217,62.483499,62.560608,62.560608,3941900
